Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1449690941,s,heart_rate,134,bpm,smo2,44.1,percent,power,202,watts
Data,2,record,timestamp,1449690942,s,heart_rate,135,bpm,smo2,42.9,percent,power,202,watts
Data,2,record,timestamp,1449690943,s,heart_rate,134,bpm,smo2,41.7,percent,power,198,watts
Data,2,record,timestamp,1449690944,s,heart_rate,134,bpm,smo2,42.1,percent,power,198,watts
Data,2,record,timestamp,1449690945,s,heart_rate,134,bpm,smo2,42.3,percent,power,200,watts
Data,2,record,timestamp,1449690946,s,heart_rate,134,bpm,smo2,43.8,percent,power,200,watts
Data,2,record,timestamp,1449690947,s,heart_rate,134,bpm,smo2,44.5,percent,power,198,watts
Data,2,record,timestamp,1449690948,s,heart_rate,135,bpm,smo2,45.9,percent,power,198,watts
Data,2,record,timestamp,1449690949,s,heart_rate,135,bpm,smo2,45.5,percent,power,200,watts
Data,2,record,timestamp,1449690950,s,heart_rate,136,bpm,smo2,44.9,percent,power,203,watts
Data,2,record,timestamp,1449690951,s,heart_rate,137,bpm,smo2,43.3,percent,power,201,watts
Data,2,record,timestamp,1449690952,s,heart_rate,137,bpm,smo2,42.8,percent,power,199,watts
Data,2,record,timestamp,1449690953,s,heart_rate,138,bpm,smo2,42.8,percent,power,199,watts
Data,2,record,timestamp,1449690954,s,heart_rate,138,bpm,smo2,43.8,percent,power,198,watts
Data,2,record,timestamp,1449690955,s,heart_rate,138,bpm,smo2,44.5,percent,power,198,watts
Data,2,record,timestamp,1449690956,s,heart_rate,138,bpm,smo2,45.6,percent,power,198,watts
Data,2,record,timestamp,1449690957,s,heart_rate,138,bpm,smo2,45.8,percent,power,198,watts
Data,2,record,timestamp,1449690958,s,heart_rate,138,bpm,smo2,45.6,percent,power,199,watts
Data,2,record,timestamp,1449690959,s,heart_rate,138,bpm,smo2,44.3,percent,power,199,watts
Data,2,record,timestamp,1449690960,s,heart_rate,138,bpm,smo2,43.5,percent,power,199,watts
Data,2,record,timestamp,1449690961,s,heart_rate,138,bpm,smo2,43.1,percent,power,199,watts
Data,2,record,timestamp,1449690962,s,heart_rate,138,bpm,smo2,43.7,percent,power,199,watts
Data,2,record,timestamp,1449690963,s,heart_rate,138,bpm,smo2,44.2,percent,power,199,watts
Data,2,record,timestamp,1449690964,s,heart_rate,137,bpm,smo2,44.8,percent,power,199,watts
Data,2,record,timestamp,1449690965,s,heart_rate,137,bpm,smo2,44.5,percent,power,199,watts
Data,2,record,timestamp,1449690966,s,heart_rate,137,bpm,smo2,43.7,percent,power,199,watts
Data,2,record,timestamp,1449690967,s,heart_rate,137,bpm,smo2,42.6,percent,power,199,watts
Data,2,record,timestamp,1449690968,s,heart_rate,137,bpm,smo2,42.4,percent,power,198,watts
Data,2,record,timestamp,1449690969,s,heart_rate,137,bpm,smo2,42.1,percent,power,198,watts
Data,2,record,timestamp,1449690970,s,heart_rate,137,bpm,smo2,42.7,percent,power,200,watts
Data,2,record,timestamp,1449690971,s,heart_rate,137,bpm,smo2,43.2,percent,power,199,watts
Data,2,record,timestamp,1449690972,s,heart_rate,136,bpm,smo2,44.2,percent,power,199,watts
Data,2,record,timestamp,1449690973,s,heart_rate,136,bpm,smo2,44.5,percent,power,199,watts
Data,2,record,timestamp,1449690974,s,heart_rate,136,bpm,smo2,44.2,percent,power,200,watts
Data,2,record,timestamp,1449690975,s,heart_rate,136,bpm,smo2,43.2,percent,power,203,watts
