Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1453485873,s,heart_rate,108,bpm,smo2,69.5,percent,power,0,watts
Data,2,record,timestamp,1453485874,s,heart_rate,106,bpm,smo2,69.9,percent,power,0,watts
Data,2,record,timestamp,1453485875,s,heart_rate,106,bpm,smo2,70.2,percent,power,0,watts
Data,2,record,timestamp,1453485876,s,heart_rate,106,bpm,smo2,70.6,percent,power,0,watts
Data,2,record,timestamp,1453485877,s,heart_rate,107,bpm,smo2,71.0,percent,power,0,watts
Data,2,record,timestamp,1453485878,s,heart_rate,107,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453485879,s,heart_rate,109,bpm,smo2,71.3,percent,power,0,watts
Data,2,record,timestamp,1453485880,s,heart_rate,109,bpm,smo2,71.4,percent,power,0,watts
Data,2,record,timestamp,1453485881,s,heart_rate,109,bpm,smo2,71.5,percent,power,0,watts
Data,2,record,timestamp,1453485882,s,heart_rate,110,bpm,smo2,71.6,percent,power,0,watts
Data,2,record,timestamp,1453485883,s,heart_rate,110,bpm,smo2,71.5,percent,power,0,watts
Data,2,record,timestamp,1453485884,s,heart_rate,110,bpm,smo2,71.2,percent,power,0,watts
Data,2,record,timestamp,1453485885,s,heart_rate,109,bpm,smo2,71.0,percent,power,0,watts
Data,2,record,timestamp,1453485886,s,heart_rate,109,bpm,smo2,70.9,percent,power,0,watts
Data,2,record,timestamp,1453485887,s,heart_rate,109,bpm,smo2,70.6,percent,power,0,watts
Data,2,record,timestamp,1453485888,s,heart_rate,111,bpm,smo2,70.6,percent,power,0,watts
Data,2,record,timestamp,1453485889,s,heart_rate,111,bpm,smo2,70.7,percent,power,0,watts
Data,2,record,timestamp,1453485890,s,heart_rate,114,bpm,smo2,71.2,percent,power,0,watts
Data,2,record,timestamp,1453485891,s,heart_rate,121,bpm,smo2,71.2,percent,power,0,watts
Data,2,record,timestamp,1453485892,s,heart_rate,121,bpm,smo2,71.0,percent,power,0,watts
Data,2,record,timestamp,1453485893,s,heart_rate,130,bpm,smo2,70.8,percent,power,0,watts
Data,2,record,timestamp,1453485894,s,heart_rate,130,bpm,smo2,70.5,percent,power,0,watts
Data,2,record,timestamp,1453485895,s,heart_rate,133,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485896,s,heart_rate,135,bpm,smo2,69.8,percent,power,0,watts
Data,2,record,timestamp,1453485897,s,heart_rate,135,bpm,smo2,69.3,percent,power,0,watts
Data,2,record,timestamp,1453485898,s,heart_rate,134,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485899,s,heart_rate,133,bpm,smo2,68.0,percent,power,0,watts
Data,2,record,timestamp,1453485900,s,heart_rate,133,bpm,smo2,67.3,percent,power,0,watts
Data,2,record,timestamp,1453485901,s,heart_rate,133,bpm,smo2,66.8,percent,power,0,watts
Data,2,record,timestamp,1453485902,s,heart_rate,133,bpm,smo2,66.2,percent,power,0,watts
Data,2,record,timestamp,1453485903,s,heart_rate,134,bpm,smo2,65.7,percent,power,0,watts
Data,2,record,timestamp,1453485904,s,heart_rate,134,bpm,smo2,65.4,percent,power,0,watts
Data,2,record,timestamp,1453485905,s,heart_rate,134,bpm,smo2,65.1,percent,power,0,watts
Data,2,record,timestamp,1453485906,s,heart_rate,133,bpm,smo2,64.9,percent,power,0,watts
Data,2,record,timestamp,1453485907,s,heart_rate,132,bpm,smo2,64.8,percent,power,0,watts
Data,2,record,timestamp,1453485908,s,heart_rate,132,bpm,smo2,64.9,percent,power,0,watts
Data,2,record,timestamp,1453485909,s,heart_rate,131,bpm,smo2,65.1,percent,power,0,watts
Data,2,record,timestamp,1453485910,s,heart_rate,131,bpm,smo2,65.3,percent,power,0,watts
Data,2,record,timestamp,1453485911,s,heart_rate,130,bpm,smo2,65.5,percent,power,0,watts
Data,2,record,timestamp,1453485912,s,heart_rate,129,bpm,smo2,65.9,percent,power,0,watts
Data,2,record,timestamp,1453485913,s,heart_rate,129,bpm,smo2,66.4,percent,power,0,watts
Data,2,record,timestamp,1453485914,s,heart_rate,128,bpm,smo2,66.8,percent,power,0,watts
Data,2,record,timestamp,1453485915,s,heart_rate,127,bpm,smo2,67.2,percent,power,0,watts
Data,2,record,timestamp,1453485916,s,heart_rate,127,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453485917,s,heart_rate,125,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453485918,s,heart_rate,125,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453485919,s,heart_rate,123,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485920,s,heart_rate,122,bpm,smo2,69.4,percent,power,0,watts
Data,2,record,timestamp,1453485921,s,heart_rate,122,bpm,smo2,69.7,percent,power,0,watts
Data,2,record,timestamp,1453485922,s,heart_rate,122,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485923,s,heart_rate,122,bpm,smo2,70.6,percent,power,0,watts
