,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1401,CHEMBL1241864,100000.0,nM,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,4.0,346.154209196,6,2,3.0321000000000016,True
1402,CHEMBL1242117,100000.0,nM,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,4.0,293.09127459200005,7,1,1.7188999999999997,True
1403,CHEMBL1242756,100000.0,nM,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,4.0,276.112344384,6,1,2.1606999999999994,True
1404,CHEMBL3983676,110000.0,nM,O=c1c2cnn(-c3ccccc3)c2nc(N/N=C/c2ccc(F)cc2)n1-c1ccccc1,3.958607314841775,424.14478738400004,7,1,4.156500000000002,True
1405,CHEMBL418203,110000.0,nM,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,3.958607314841775,401.10300041999994,6,3,3.3046000000000015,True
1406,CHEMBL2420909,126000.0,nM,c1nc(N2CCC3(CCCCN3)CC2)c2nc[nH]c2n1,3.8996294548824375,272.17494464,5,2,1.4653999999999998,True
1407,CHEMBL556670,146000.0,nM,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.835647144215563,470.2542575800001,8,2,4.620220000000004,True
1408,CHEMBL3908573,150000.0,nM,O=c1c2cnn(-c3ccccc3)c2n2c(Nc3ccccc3)nnc2n1-c1ccccc1,3.823908740944319,419.1494581640001,8,1,3.9627000000000017,True
1410,CHEMBL551838,236000.0,nM,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2F)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.6270879970298937,496.1634721400001,6,2,5.747120000000004,True
1412,CHEMBL559438,267000.0,nM,Cc1ccc(C(=O)Nc2ncc(C(C)(C)C)s2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.573488738635425,473.19977948400015,8,2,5.343220000000004,True
1413,CHEMBL3105076,380000.0,nM,Nc1ncnc2[nH]c(C(F)(F)F)nc12,3.42021640338319,203.041879788,4,2,0.9539000000000002,True
1414,CHEMBL1290072,392000.0,nM,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,3.4067139329795424,304.121177752,4,1,4.601700000000003,True
