,molecule_chembl_id,IC50,units,smiles,pIC50
954,CHEMBL3347424,457.0,nM,COC(=O)c1cc2cc(NCc3ccc4[nH]cnc4c3)cnc2[nH]1,6.34008379993015
955,CHEMBL1784630,457.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(NC2CC2)nc1,6.34008379993015
956,CHEMBL3347636,460.0,nM,COC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,6.337242168318426
957,CHEMBL272198,466.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,6.33161408331
958,CHEMBL493656,468.0,nM,COCCN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1,6.329754146925875
959,CHEMBL1242475,469.0,nM,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,6.328827157284916
960,CHEMBL564829,478.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,6.320572103387882
961,CHEMBL1090672,478.0,nM,COc1ccccc1/C=C/c1nc2ccccc2c(=O)[nH]1,6.320572103387882
962,CHEMBL3824089,479.0,nM,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,6.319664486585436
963,CHEMBL451523,480.0,nM,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,6.318758762624412
964,CHEMBL1242658,483.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,6.316052869248487
965,CHEMBL2177639,486.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NCc3ccccc3)nc2)nn1,6.313363730737707
966,CHEMBL2408501,490.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccc(Br)cc1,6.309803919971486
967,CHEMBL4168305,494.0,nM,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,6.306273051076353
968,CHEMBL4877273,495.92,nM,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2n1,6.304588376656483
969,CHEMBL1242386,498.0,nM,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,6.302770657240282
970,CHEMBL55592,500.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,6.301029995663981
971,CHEMBL571040,500.0,nM,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,6.301029995663981
972,CHEMBL1242977,503.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,6.298432014944073
973,CHEMBL1241677,505.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,6.296708621881338
974,CHEMBL3347466,515.0,nM,COC(=O)c1cc2cc(NCc3ccccc3OC)cnc2[nH]1,6.288192770958808
975,CHEMBL2058538,520.0,nM,CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc21,6.2839966563652006
976,CHEMBL1242852,527.0,nM,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,6.278189384787453
977,CHEMBL1241301,530.0,nM,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,6.275724130399211
978,CHEMBL1241490,538.0,nM,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,6.269217724333611
979,CHEMBL2058540,540.0,nM,CC(C)n1nc(C#Cc2cccc(N)c2)c2c(N)ncnc21,6.267606240177031
980,CHEMBL4217428,550.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(CN2CCOCC2)c1,6.259637310505756
981,CHEMBL2059166,550.0,nM,NCCC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,6.259637310505756
982,CHEMBL1241483,558.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,6.253365801062421
983,CHEMBL2408500,560.0,nM,Cc1ccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)cc1,6.251811972993799
984,CHEMBL1241270,560.0,nM,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,6.251811972993799
985,CHEMBL2403813,561.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccc([N+](=O)[O-])cc34)cc2)n(-c2cccc([N+](=O)[O-])c2)n1,6.251037138743838
986,CHEMBL1087650,563.0,nM,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,6.249491605148654
987,CHEMBL4172767,564.0,nM,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,6.248720896016658
988,CHEMBL1241482,565.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,6.247951552180561
989,CHEMBL3092314,566.0,nM,CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.247183568811728
990,CHEMBL3736306,570.0,nM,CC(C)n1nc(C#Cc2ccccc2O)c2c(N)ncnc21,6.2441251443275085
991,CHEMBL2333603,578.0,nM,CCCCn1c(-c2ccccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,6.2380721615794705
992,CHEMBL3347390,594.0,nM,COC(=O)c1cc2cc(NCc3cc[nH]n3)cnc2[nH]1,6.2262135550188065
993,CHEMBL264406,600.0,nM,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,6.221848749616356
994,CHEMBL57443,600.0,nM,Nc1cccc(Nc2nccc(-c3ccncc3)n2)c1,6.221848749616356
995,CHEMBL378299,600.0,nM,c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,6.221848749616356
996,CHEMBL1242289,608.0,nM,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.216096420727265
997,CHEMBL488659,626.0,nM,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2ccccc2)cc1,6.20342566678957
998,CHEMBL9514,640.0,nM,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,6.1938200260161125
999,CHEMBL2408510,640.0,nM,Cc1ccnc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c1,6.1938200260161125
1000,CHEMBL3975996,650.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccn1,6.187086643357144
1001,CHEMBL3347621,654.0,nM,O=C(Nc1cnc2[nH]c(Cc3ccc[nH]3)cc2c1)c1ccccc1Br,6.184422251675732
1002,CHEMBL2178280,659.0,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,6.18111458540599
1003,CHEMBL3937862,660.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)n1,6.180456064458131
1004,CHEMBL1241945,664.0,nM,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,6.1778319206319825
1005,CHEMBL2408504,670.0,nM,COc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c1,6.173925197299173
1006,CHEMBL3950095,684.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)n1,6.164943898279883
1007,CHEMBL1241860,688.0,nM,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,6.162411561764489
1008,CHEMBL1242384,690.0,nM,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,6.161150909262744
1009,CHEMBL1240544,695.0,nM,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,6.158015195409886
1010,CHEMBL2347732,698.6,nM,CCNC(=O)Nc1nc2ccc(-c3ccc(C)cc3)cc2[nH]1,6.155771418698372
1011,CHEMBL57553,700.0,nM,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,6.154901959985743
1012,CHEMBL3347647,709.0,nM,CN(C)CCCNC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,6.149353764816933
1013,CHEMBL3945503,717.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2ccn[nH]2)c1,6.1444808443322
1014,CHEMBL485854,720.0,nM,CNc1ncc2c(n1)N(C)C(=O)N(c1cc(NC(=O)c3cc(-n4cnc(C)c4)cc(C(F)(F)F)c3)ccc1C)C2,6.142667503568731
1015,CHEMBL1242468,726.0,nM,C[C@@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,6.139063379299906
1016,CHEMBL2311807,749.8,nM,Cc1cn(-c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,6.125054563914468
1017,CHEMBL3347418,757.0,nM,CCn1nccc1CNc1cnc2[nH]c(C(=O)OC)cc2c1,6.120904120499928
1018,CHEMBL1242755,759.0,nM,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,6.11975822410452
1019,CHEMBL1241300,784.0,nM,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,6.105683937315561
1020,CHEMBL418010,800.0,nM,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,6.096910013008056
1021,CHEMBL21162,800.0,nM,Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.096910013008056
1022,CHEMBL4095253,801.5,nM,C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,6.096096473309837
1023,CHEMBL3347440,805.0,nM,COC(=O)c1cc2cc(NC(=O)c3cc(C)n[nH]3)cnc2[nH]1,6.094204119632131
1024,CHEMBL3823104,808.0,nM,COc1cc(-c2nn(CCN3CCC(N4CCCCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,6.092588639225414
1025,CHEMBL2312654,810.0,nM,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,6.09151498112135
1026,CHEMBL1242385,816.0,nM,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.088309841246138
1027,CHEMBL455404,820.0,nM,CN(C)CCNC(=O)/C=C/c1ccc(/C=C2\Oc3ccccc3N(C)C2=O)s1,6.086186147616283
1028,CHEMBL2070045,820.0,nM,COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.086186147616283
1029,CHEMBL2403821,820.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccc(NC(=O)CCN5CCOCC5)cc34)cc2)n(-c2cccc(N)c2)n1,6.086186147616283
1030,CHEMBL1242660,830.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,6.080921907623926
1031,CHEMBL1240554,850.0,nM,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,6.070581074285707
1032,CHEMBL2152704,864.0,nM,Cc1ccc(O)cc1-n1c(=O)c2c(c3c(N)ncnc31)CCCC2,6.063486257521107
1033,CHEMBL365277,870.0,nM,Cc1ccc(NC(=O)Nc2ccccc2CN(C)C2CCCCC2)cc1Nc1nccc(-c2cccnc2)n1,6.060480747381382
1034,CHEMBL2408509,880.0,nM,Cc1ccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)nc1,6.055517327849831
1035,CHEMBL1241491,893.0,nM,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,6.049148541111453
1036,CHEMBL3736026,900.0,nM,Cc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,6.045757490560675
1037,CHEMBL212673,900.0,nM,c1ccc(COc2cc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3cc2OCc2ccccc2)cc1,6.045757490560675
1038,CHEMBL2312290,910.0,nM,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,6.040958607678906
1039,CHEMBL2408495,920.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1cc(Br)ccn1,6.036212172654444
1040,CHEMBL1242853,920.0,nM,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.036212172654444
1041,CHEMBL185775,930.0,nM,Cc1ccc(NC(=O)N2CCCCC2)cc1Nc1nccc(-c2cccnc2)n1,6.031517051446064
1042,CHEMBL4473820,930.8,nM,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4cc(C#N)cs4)n[nH]3)cc2)CC1,6.031143625385308
1043,CHEMBL4167237,932.0,nM,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,6.030584087646019
1044,CHEMBL2347735,953.1,nM,CCNC(=O)Nc1nc2ccc(-c3cccc(C#N)c3)cc2[nH]1,6.020861530453191
1045,CHEMBL1242469,963.0,nM,N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,6.016373712875465
1046,CHEMBL3734907,970.0,nM,COc1ccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)cc1,6.013228265733755
1047,CHEMBL58436,1000.0,nM,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,6.0
1048,CHEMBL460472,1000.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,6.0
1049,CHEMBL1240553,1000.0,nM,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,6.0
1050,CHEMBL59036,1000.0,nM,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,6.0
1051,CHEMBL1242754,1000.0,nM,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,6.0
1052,CHEMBL187080,1000.0,nM,Cc1ccc(NC(=O)Nc2cccnc2)cc1Nc1nccc(-c2cccnc2)n1,6.0
1053,CHEMBL1784631,1000.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc[nH]1,6.0
1054,CHEMBL381743,1000.0,nM,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,6.0
1055,CHEMBL1241769,1044.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.981299501333757
1056,CHEMBL3347420,1047.0,nM,COC(=O)c1cc2cc(NCc3ccc4cc[nH]c4c3)cnc2[nH]1,5.980053318321158
1057,CHEMBL509032,1048.0,nM,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.979638717352293
1058,CHEMBL230286,1057.0,nM,Cc1ccc(NC(=O)c2ccc(N=NN(C)CO)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.975925012692574
1059,CHEMBL398606,1100.0,nM,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1,5.958607314841775
1060,CHEMBL1241944,1100.0,nM,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,5.958607314841775
1061,CHEMBL1923082,1100.0,nM,CSc1cccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)c1,5.958607314841775
1062,CHEMBL2042135,1110.0,nM,C[C@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,5.954677021213342
1063,CHEMBL3884319,1154.0,nM,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.937794191180288
1064,CHEMBL601719,1159.0,nM,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.935916564036404
1065,CHEMBL2403819,1170.0,nM,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(N)c4)cc3)c2c1,5.931814138253838
1066,CHEMBL2408496,1180.0,nM,Cc1cc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)ncc1Br,5.928117992693874
1067,CHEMBL332612,1180.0,nM,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,5.928117992693874
1068,CHEMBL1242846,1190.0,nM,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,5.924453038607469
1069,CHEMBL939,1200.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.920818753952375
1070,CHEMBL2408502,1200.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1cccc(Br)c1,5.920818753952375
1071,CHEMBL294692,1200.0,nM,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,5.920818753952375
1072,CHEMBL2006765,1200.0,nM,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5.920818753952375
1073,CHEMBL294420,1200.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,5.920818753952375
1074,CHEMBL60816,1200.0,nM,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccccn3)n2)c1,5.920818753952375
1075,CHEMBL1234815,1200.0,nM,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,5.920818753952375
1076,CHEMBL3799221,1210.0,nM,CCOC(Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21)OCC,5.917214629683549
1077,CHEMBL2403108,1250.0,nM,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.903089986991944
1078,CHEMBL1241943,1280.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,5.892790030352131
1079,CHEMBL373882,1280.0,nM,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,5.892790030352131
1080,CHEMBL2333595,1282.0,nM,CCCCn1c(-c2ccc(F)cc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,5.892111974817201
1081,CHEMBL1241588,1300.0,nM,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,5.886056647693163
1082,CHEMBL58580,1300.0,nM,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,5.886056647693163
1083,CHEMBL377193,1300.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,5.886056647693163
1084,CHEMBL1241861,1300.0,nM,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,5.886056647693163
1085,CHEMBL3781651,1340.0,nM,COc1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,5.872895201635192
1086,CHEMBL4456471,1340.0,nM,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,5.872895201635192
1087,CHEMBL121260,1360.0,nM,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,5.866461091629782
1088,CHEMBL120319,1360.0,nM,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,5.866461091629782
1089,CHEMBL3782019,1370.0,nM,COc1ccc(-c2cnc3cncc(Nc4cc(OC)ccc4OC)c3n2)cc1,5.863279432843593
1090,CHEMBL472524,1387.0,nM,CCNC(=O)Nc1nc2cc(-c3cccnc3)ccc2[nH]1,5.857923538926715
1091,CHEMBL450786,1400.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,5.853871964321762
1092,CHEMBL3651854,1400.0,nM,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,5.853871964321762
1093,CHEMBL504805,1400.0,nM,Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,5.853871964321762
1094,CHEMBL3735795,1430.0,nM,CC(C)n1nc(C#Cc2cccc(F)c2)c2c(N)ncnc21,5.844663962534938
1095,CHEMBL2347743,1479.0,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3Oc3ccccc3)cc2[nH]1,5.830031826003108
1096,CHEMBL1240566,1500.0,nM,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,5.823908740944319
1097,CHEMBL278103,1500.0,nM,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1,5.823908740944319
1098,CHEMBL1241681,1500.0,nM,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.823908740944319
1099,CHEMBL1242112,1500.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,5.823908740944319
1100,CHEMBL1242200,1500.0,nM,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.823908740944319
1101,CHEMBL300817,1500.0,nM,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.823908740944319
1102,CHEMBL1813790,1500.0,nM,Nc1c2c(=O)[nH]c(-c3ccccc3)cc2nn1-c1ccccc1,5.823908740944319
1103,CHEMBL2436727,1500.0,nM,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(O)c(Sc3ncn[nH]3)c2)cc1,5.823908740944319
1104,CHEMBL3113284,1530.0,nM,COc1ccc(S(=O)(=O)Nc2cc(Sc3ncnc4nc[nH]c34)c(O)c3ccccc23)cc1OC,5.815308569182401
1105,CHEMBL459850,1567.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(N)nc2N(C)C1=O,5.80493100353141
1106,CHEMBL298813,1600.0,nM,CC[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,5.795880017344075
1107,CHEMBL120069,1650.0,nM,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,5.782516055786093
1108,CHEMBL1242029,1700.0,nM,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.769551078621726
1109,CHEMBL1241241,1700.0,nM,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,5.769551078621726
1110,CHEMBL1630117,1700.0,nM,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.769551078621726
1111,CHEMBL58478,1700.0,nM,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,5.769551078621726
1112,CHEMBL1630118,1700.0,nM,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,5.769551078621726
1113,CHEMBL2070048,1700.0,nM,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,5.769551078621726
1114,CHEMBL461777,1760.0,nM,CN1C(=O)/C(=C/c2ccc(/C=C/C(=O)NCc3ccncc3)s2)Oc2ccccc21,5.75448733218585
1115,CHEMBL2408508,1770.0,nM,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4cc(F)ccc4F)oc3c2)n1,5.752026733638193
1116,CHEMBL413629,1800.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,5.7447274948966935
1117,CHEMBL1241582,1800.0,nM,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,5.7447274948966935
1118,CHEMBL57690,1800.0,nM,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,5.7447274948966935
1119,CHEMBL299707,1900.0,nM,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.721246399047171
1120,CHEMBL461776,1900.0,nM,CN1C(=O)/C(=C/c2ccc(/C=C/C(=O)NCc3cccnc3)s2)Oc2ccccc21,5.721246399047171
1121,CHEMBL1242028,1900.0,nM,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,5.721246399047171
1122,CHEMBL332333,1960.0,nM,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,5.707743928643524
1123,CHEMBL1762110,1960.0,nM,CC(=O)NC[C@H]1CC[C@H](c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn32)CC1,5.707743928643524
1124,CHEMBL333038,1980.0,nM,Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1,5.703334809738469
1125,CHEMBL4172268,2000.0,nM,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2cccc(OCCOCCOCCNC(=O)c3cccc(-c4cc(Nc5ccc(OC(F)(F)F)cc5)ncn4)c3)c2)cs1)C1CCCCC1,5.698970004336019
1126,CHEMBL1257423,2000.0,nM,O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,5.698970004336019
1127,CHEMBL1242663,2000.0,nM,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,5.698970004336019
1128,CHEMBL1241949,2000.0,nM,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,5.698970004336019
